id,pubtime,title,des,content,img,url,time,address,type,gname,nwound,nkill,total
400,2017-08-18 22:11,媒体：在加泰罗尼亚实施恐袭的恐怖分子曾计划使用炸弹卡车发动袭击,俄罗斯卫星通讯社莫斯科8月18日电 西班牙 Periodico报援引接近调查的消息人士的话报道，在加泰罗尼亚实施了系列恐袭的恐怖分子最初计划使用炸弹卡车发动攻击，但其存有炸弹的仓库发生了爆炸。,俄罗斯卫星通讯社莫斯科8月18日电 西班牙 Periodico报援引接近调查的消息人士的话报道，在加泰罗尼亚实施了系列恐袭的恐怖分子最初计划使用炸弹卡车发动攻击，但其存有炸弹的仓库发生了爆炸。,http://sputniknews.cn/images/102339/72/1023397274.jpg;http://sputniknews.cn/images/102339/50/1023395090.jpg,http://sputniknews.cn/society/201708181023398575/,,,None,unknown,0,0,"dead:0, hurt:0"
401,2017-06-13 09:42,媒体：土检方查明俄大使卡尔洛夫遇害案疑似买凶者身份,俄罗斯卫星通讯社莫斯科6月13日电 土耳其《每日新闻》（Hurriet Daily News）援引当地媒体消息称，该国检方查明了俄大使卡尔洛夫遇害案5名疑似买凶者的身份。,俄罗斯卫星通讯社莫斯科6月13日电 土耳其《每日新闻》（Hurriet Daily News）援引当地媒体消息称，该国检方查明了俄大使卡尔洛夫遇害案5名疑似买凶者的身份。,http://sputniknews.cn/images/102165/05/1021650522.jpg;http://sputniknews.cn/images/102144/20/1021442065.jpg,http://sputniknews.cn/society/201706131022843571/,,,None,unknown,0,0,"dead:0, hurt:0"
402,2017-07-15 21:38,外媒：袭击游客的男子根据“伊斯兰国”指示行动,俄罗斯卫星通讯社莫斯科7月15日电  德国《图片报》援引开罗特工部门消息人士报道称，在埃及赫尔格达袭击游客的男子根据恐怖组织“伊斯兰国”（在俄被禁止）指示实施了攻击行动。,俄罗斯卫星通讯社莫斯科7月15日电  德国《图片报》援引开罗特工部门消息人士报道称，在埃及赫尔格达袭击游客的男子根据恐怖组织“伊斯兰国”（在俄被禁止）指示实施了攻击行动。,http://sputniknews.cn/images/102311/95/1023119586.jpg;http://sputniknews.cn/images/102312/07/1023120786.jpg,http://sputniknews.cn/society/201707151023123075/,,,None,unknown,0,0,"dead:0, hurt:0"
403,2017-09-18 12:00,媒体：伦敦地铁恐袭案嫌疑人或是叙伊难民,俄罗斯卫星通讯社莫斯科9月18日电 《每日电讯报》（Telegraph）报道称，伦敦地铁恐袭案被捕疑犯可能是来自伊拉克和叙利亚的难民。,俄罗斯卫星通讯社莫斯科9月18日电 《每日电讯报》（Telegraph）报道称，伦敦地铁恐袭案被捕疑犯可能是来自伊拉克和叙利亚的难民。,http://sputniknews.cn/images/102360/67/1023606723.jpg;http://sputniknews.cn/images/102361/61/1023616112.jpg,http://sputniknews.cn/society/201709181023619880/,,,None,unknown,0,0,"dead:0, hurt:0"
404,2017-08-18 14:47,媒体：加泰罗尼亚内政部证实两起在该地区发生的恐袭有关联,俄罗斯卫星通讯社莫斯科8月18日电 据美联社报道，加泰罗尼亚内政部证实，滨海城市坎布里尔斯发生的恐怖袭击与巴塞罗纳的类似事件相关。,俄罗斯卫星通讯社莫斯科8月18日电 据美联社报道，加泰罗尼亚内政部证实，滨海城市坎布里尔斯发生的恐怖袭击与巴塞罗纳的类似事件相关。,http://sputniknews.cn/images/102338/98/1023389865.jpg;http://sputniknews.cn/images/102338/93/1023389389.jpg,http://sputniknews.cn/politics/201708181023392309/,,,,unknown,0,0,"dead:0, hurt:0"
405,2018-03-03 02:44,布基纳法索宪兵：首都的反恐行动已经结束,俄罗斯卫星通讯社莫斯科3月2日电 布基纳法索国家宪兵发布消息称，该国首都瓦加杜古法国大使馆和总参谋部遭到袭击后，当局针对袭击者展开的反恐行动已结束。,俄罗斯卫星通讯社莫斯科3月2日电 布基纳法索国家宪兵发布消息称，该国首都瓦加杜古法国大使馆和总参谋部遭到袭击后，当局针对袭击者展开的反恐行动已结束。,http://sputniknews.cn/images/102483/25/1024832505.jpg;http://sputniknews.cn/images/102483/25/1024832506.jpg,http://sputniknews.cn/society/201803031024834652/,,,None,unknown,0,0,"dead:0, hurt:0"
406,2017-10-05 21:16,缅甸小姐瑞恩西因发表谴责罗兴亚武装言论被剥夺选美皇后头衔,据《独立报》（The Independent）报道，19岁的“缅甸小姐”瑞恩西（Shwe Eain Si）表示，在谴责穆斯林罗兴亚武装制造恐怖袭击和暴力后，她被剥夺了选美皇后的头衔。,据《独立报》（The Independent）报道，19岁的“缅甸小姐”瑞恩西（Shwe Eain Si）表示，在谴责穆斯林罗兴亚武装制造恐怖袭击和暴力后，她被剥夺了选美皇后的头衔。,http://sputniknews.cn/images/102374/36/1023743612.jpg;http://sputniknews.cn/images/102264/92/1022649282.jpg,http://sputniknews.cn/society/201710051023745296/,,,None,unknown,0,0,"dead:0, hurt:0"
407,2017-10-11 21:42,叙利亚大马士革发生多起爆炸 致9人死10余人伤,俄罗斯卫星通讯社大马士革10月11日电 叙利亚大马士革11日发生的3起爆炸共造成9人死亡，10多人受伤。,俄罗斯卫星通讯社大马士革10月11日电 叙利亚大马士革11日发生的3起爆炸共造成9人死亡，10多人受伤。,http://sputniknews.cn/images/102374/03/1023740345.jpg;http://sputniknews.cn/images/102297/12/1022971248.jpg,http://sputniknews.cn/politics/201710111023787152/,,,None,unknown,0,0,"dead:0, hurt:0"
408,2017-06-19 12:18,英国首相：伦敦清真寺旁的事件为潜在恐怖袭击,俄罗斯卫星通讯社伦敦6月19日电 据路透社报道，英国首相特蕾莎∙梅称，警方认为伦敦清真寺旁的事件为潜在恐怖袭击。,俄罗斯卫星通讯社伦敦6月19日电 据路透社报道，英国首相特蕾莎∙梅称，警方认为伦敦清真寺旁的事件为潜在恐怖袭击。,http://sputniknews.cn/images/102282/80/1022828062.jpg;http://sputniknews.cn/images/102289/10/1022891007.jpg,http://sputniknews.cn/society/201706191022891032/,,,None,unknown,0,0,"dead:0, hurt:0"
409,2017-10-02 18:57,拉斯维加斯枪击案遇难人数增至58人 受伤人数增至515人,拉斯维加斯警长隆巴多(Joseph Lombardo)在新闻发布会上说，拉斯维加斯枪击案遇难人数增至58人，受伤人数增至515人。,拉斯维加斯警长隆巴多(Joseph Lombardo)在新闻发布会上说，拉斯维加斯枪击案遇难人数增至58人，受伤人数增至515人。,http://sputniknews.cn/images/102371/97/1023719757.jpg;http://sputniknews.cn/images/102077/21/1020772118.jpg,http://sputniknews.cn/society/201710021023720357/,,,None,unknown,0,0,"dead:0, hurt:0"
410,2018-01-17 18:44,媒体：德国最新护卫舰未通过测试,据《华尔街日报》报道，德国海军斥资30亿欧元打造的最新护卫舰“巴登·符腾堡”号测试失败，回到造船厂改进。修正因设计失误导致的所有不足将花费数年时间。,据《华尔街日报》报道，德国海军斥资30亿欧元打造的最新护卫舰“巴登·符腾堡”号测试失败，回到造船厂改进。修正因设计失误导致的所有不足将花费数年时间。,http://sputniknews.cn/images/102449/95/1024499512.jpg;http://sputniknews.cn/images/102295/34/1022953482.jpg,http://sputniknews.cn/military/201801171024501198/,,,None,unknown,0,0,"dead:0, hurt:0"
411,2017-08-18 17:12,习近平就巴塞罗那恐袭事件向西班牙国王费利佩六世致慰问电,俄罗斯卫星通讯社北京8月18日电 中国国家主席习近平18日就西班牙巴塞罗那发生货车冲撞人群恐怖袭击事件向西班牙国王费利佩六世致慰问电。,俄罗斯卫星通讯社北京8月18日电 中国国家主席习近平18日就西班牙巴塞罗那发生货车冲撞人群恐怖袭击事件向西班牙国王费利佩六世致慰问电。,http://sputniknews.cn/images/102225/36/1022253657.jpg;http://sputniknews.cn/images/101562/49/1015624912.jpg,http://sputniknews.cn/politics/201708181023394584/,,,,unknown,0,0,"dead:0, hurt:0"
412,2017-08-02 17:06,媒体：巴黎和布鲁塞尔的恐怖分子获社会保障金资助,俄罗斯卫星通讯社布鲁塞尔8月2日电 比利时《自由比利时报》2日援引该国金融信息处理中心消息称，在巴黎和布鲁塞尔实施恐袭的恐怖组织成员，得到了社会同情阶层人士的经费支持，其中还包括社会保障金。,俄罗斯卫星通讯社布鲁塞尔8月2日电 比利时《自由比利时报》2日援引该国金融信息处理中心消息称，在巴黎和布鲁塞尔实施恐袭的恐怖组织成员，得到了社会同情阶层人士的经费支持，其中还包括社会保障金。,http://sputniknews.cn/images/101855/35/1018553578.jpg;http://sputniknews.cn/images/102116/60/1021166063.jpg,http://sputniknews.cn/society/201708021023263204/,,,None,unknown,0,0,"dead:0, hurt:0"
413,2017-09-07 23:47,媒体：“伊斯兰国”头目准备对西方发起新一轮袭击,俄罗斯卫星通讯社莫斯科9月7日电 据Telegraph报援引库尔德反恐力量（Counter Terrorism Group ）高级代表塔拉巴尼（Lahur Talabany）的话报道，“伊斯兰国”恐怖组织头目阿布·贝克尔·巴格达迪正在准备对英国以及其它欧洲国家进行新一轮的恐怖袭击，以为伊拉克和叙利亚战败的武装分子报仇。,俄罗斯卫星通讯社莫斯科9月7日电 据Telegraph报援引库尔德反恐力量（Counter Terrorism Group ）高级代表塔拉巴尼（Lahur Talabany）的话报道，“伊斯兰国”恐怖组织头目阿布·贝克尔·巴格达迪正在准备对英国以及其它欧洲国家进行新一轮的恐怖袭击，以为伊拉克和叙利亚战败的武装分子报仇。,http://sputniknews.cn/images/102278/63/1022786307.jpg;http://sputniknews.cn/images/102339/89/1023398987.jpg,http://sputniknews.cn/politics/201709071023550605/,,,None,unknown,0,0,"dead:0, hurt:0"
414,2017-08-17 23:52,媒体称，巴塞罗那汽车闯入人群事件后响起枪击声,当地媒体称，巴塞罗那汽车闯入人群事件后响起枪击声。,当地媒体称，巴塞罗那汽车闯入人群事件后响起枪击声。,http://sputniknews.cn/images/102338/80/1023388017.jpg;http://sputniknews.cn/images/102149/90/1021499079.jpg,http://sputniknews.cn/society/201708171023387981/,,,None,unknown,0,0,"dead:0, hurt:0"
415,2017-08-21 23:53,西班牙警方称恐袭案组织者可能在阿尔卡纳尔爆炸事件中死亡,俄罗斯卫星通讯社莫斯科8月21日电 西班牙加泰罗尼亚内务部顾问福恩（Joaquin Forn）在接受西班牙Catalunya Radio广播电台采访时表示，已经掌握足够证据，证明疑似巴塞罗那恐袭事件组织者的伊玛姆（清真寺教长）可能在阿尔卡纳尔爆炸事件中被炸死。,俄罗斯卫星通讯社莫斯科8月21日电 西班牙加泰罗尼亚内务部顾问福恩（Joaquin Forn）在接受西班牙Catalunya Radio广播电台采访时表示，已经掌握足够证据，证明疑似巴塞罗那恐袭事件组织者的伊玛姆（清真寺教长）可能在阿尔卡纳尔爆炸事件中被炸死。,http://sputniknews.cn/images/102341/47/1023414774.jpg;http://sputniknews.cn/images/102340/95/1023409536.jpg,http://sputniknews.cn/society/201708211023414814/,,,None,unknown,0,0,"dead:0, hurt:0"
416,2017-10-23 13:21,媒体：以色列警方因误译阿拉伯语“早上好”逮捕一名巴勒斯坦人,俄罗斯卫星通讯社特拉维夫10月23日电 以色列《国土报》报道称，该国警方因误译一名巴勒斯坦人在社交网站“脸书”上的“早上好”问候而将其逮捕。,俄罗斯卫星通讯社特拉维夫10月23日电 以色列《国土报》报道称，该国警方因误译一名巴勒斯坦人在社交网站“脸书”上的“早上好”问候而将其逮捕。,http://sputniknews.cn/images/101877/43/1018774371.jpg;http://sputniknews.cn/images/101511/20/1015112094.jpg,http://sputniknews.cn/society/201710231023868616/,,,None,unknown,0,0,"dead:0, hurt:0"
417,2017-08-14 17:45,布基纳法索部长称首都咖啡馆遇袭事件后强力人员开展的行动已经结束,俄罗斯卫星通讯社莫斯科8月14日电 西非国家布基纳法索的通信部长雷米·丹吉努（Remi Dandjinou）表示，该国首都瓦加杜咖啡馆遇袭后强力人员对武装分子开展的行动已经结束。,俄罗斯卫星通讯社莫斯科8月14日电 西非国家布基纳法索的通信部长雷米·丹吉努（Remi Dandjinou）表示，该国首都瓦加杜咖啡馆遇袭后强力人员对武装分子开展的行动已经结束。,http://sputniknews.cn/images/102335/29/1023352982.jpg;http://sputniknews.cn/images/102335/39/1023353991.jpg,http://sputniknews.cn/society/201708141023356355/,,,None,unknown,0,0,"dead:0, hurt:0"
418,2017-10-09 06:22,以坦克摧毁加沙一武装分子观察哨所作为对其袭击的回应,俄罗斯卫星通讯社特拉维夫10月9日电  据以军方称，以坦克摧毁了加沙地带巴勒斯坦武装分子的一个观察哨所，作为对其火箭袭击的回应。,俄罗斯卫星通讯社特拉维夫10月9日电  据以军方称，以坦克摧毁了加沙地带巴勒斯坦武装分子的一个观察哨所，作为对其火箭袭击的回应。,http://sputniknews.cn/images/102318/70/1023187015.jpg;http://sputniknews.cn/images/102361/75/1023617569.jpg,http://sputniknews.cn/military/201710091023765063/,,,None,unknown,0,0,"dead:0, hurt:0"
419,2017-11-11 23:21,俄专家：中国是平昌冬奥会安全的重要保障,2018年2月9-25日，冬奥会将在韩国平昌举行。朝鲜对本次奥运会的举行没有太大的威胁。同样，朝鲜黑客在此期间也不会有什么积极动作。然而，东奥运举行前和期间，西方国家、首先是美国，为己政治私利将积极炒作朝鲜威胁这一话题。美国联邦调查局、中情局和安全局许可的电脑软件，或将在冬奥会期间找到用场。,2018年2月9-25日，冬奥会将在韩国平昌举行。朝鲜对本次奥运会的举行没有太大的威胁。同样，朝鲜黑客在此期间也不会有什么积极动作。然而，东奥运举行前和期间，西方国家、首先是美国，为己政治私利将积极炒作朝鲜威胁这一话题。美国联邦调查局、中情局和安全局许可的电脑软件，或将在冬奥会期间找到用场。,http://sputniknews.cn/images/102401/76/1024017656.jpg;http://sputniknews.cn/images/102401/75/1024017565.jpg,http://sputniknews.cn/politics/201711111024026333/,,,None,unknown,0,0,"dead:0, hurt:0"
420,2017-06-27 14:55,以色列空军袭击加沙地带2处目标以回应炮击,俄罗斯卫星通讯社特拉维夫6月27日电 以色列军方发布消息称，为了回应26日晚间从加沙地带发射的火箭弹，以色列飞机袭击了巴勒斯坦武装分子阵地。,俄罗斯卫星通讯社特拉维夫6月27日电 以色列军方发布消息称，为了回应26日晚间从加沙地带发射的火箭弹，以色列飞机袭击了巴勒斯坦武装分子阵地。,http://sputniknews.cn/images/102027/87/1020278742.jpg;http://sputniknews.cn/images/102073/94/1020739453.jpg,http://sputniknews.cn/military/201706271022957624/,,,None,unknown,0,0,"dead:0, hurt:0"
421,2017-08-18 20:18,西班牙紧急服务部门：西班牙恐袭受害者来自34个国家和地区,俄罗斯卫星通讯社马德里8月18日电 加泰罗尼亚紧急服务部门表示，来自34个国家和地区的公民在巴塞罗那，坎布里尔斯恐袭事件中遇难或者受伤。,俄罗斯卫星通讯社马德里8月18日电 加泰罗尼亚紧急服务部门表示，来自34个国家和地区的公民在巴塞罗那，坎布里尔斯恐袭事件中遇难或者受伤。,http://sputniknews.cn/images/102339/60/1023396065.jpg;http://sputniknews.cn/images/102339/48/1023394865.jpg,http://sputniknews.cn/society/201708181023396088/,,,None,unknown,0,0,"dead:0, hurt:0"
422,2017-06-27 13:24,叙军开斋节期间加强阿勒颇附近检查站的警卫,俄罗斯卫星通讯社阿勒颇6月27日电 叙军和警察在开斋节（穆斯林斋月结束）期间加强了阿勒颇入口检查站的安全措施。,俄罗斯卫星通讯社阿勒颇6月27日电 叙军和警察在开斋节（穆斯林斋月结束）期间加强了阿勒颇入口检查站的安全措施。,http://sputniknews.cn/images/101731/34/1017313468.jpg;http://sputniknews.cn/images/102266/19/1022661969.jpg,http://sputniknews.cn/military/201706271022956891/,,,None,unknown,0,0,"dead:0, hurt:0"
423,2017-08-18 18:30,媒体：巴塞罗那恐袭案主要嫌疑人系17岁摩洛哥裔男子,俄罗斯卫星通讯社马德里8月18日电 西班牙《世界报》（El Mundo）报道，巴塞罗那恐袭案主要嫌疑人系17岁的穆斯•乌卡比尔。,俄罗斯卫星通讯社马德里8月18日电 西班牙《世界报》（El Mundo）报道，巴塞罗那恐袭案主要嫌疑人系17岁的穆斯•乌卡比尔。,http://sputniknews.cn/images/102339/27/1023392788.jpg;http://sputniknews.cn/images/102339/46/1023394631.jpg,http://sputniknews.cn/politics/201708181023395195/,,,None,unknown,0,0,"dead:0, hurt:0"
424,2017-11-28 16:42,埃及西奈半岛北部清真寺遇袭幸存者向俄卫星通讯社讲述自己的得救经历,恐怖分子在11月24日袭击了埃及西奈半岛北部的阿里什一清真寺，他们事先安装了爆炸设备，并用自动武器向人群扫射。最新资料显示，这次袭击已造成至少305人死亡，130人受伤。俄罗斯卫星通讯社记者与目击者们进行了交谈。,恐怖分子在11月24日袭击了埃及西奈半岛北部的阿里什一清真寺，他们事先安装了爆炸设备，并用自动武器向人群扫射。最新资料显示，这次袭击已造成至少305人死亡，130人受伤。俄罗斯卫星通讯社记者与目击者们进行了交谈。,http://sputniknews.cn/images/102413/08/1024130809.jpg;http://sputniknews.cn/images/102413/29/1024132937.jpg,http://sputniknews.cn/society/201711281024149568/,,,None,unknown,0,0,"dead:0, hurt:0"
425,2017-06-22 19:06,比利时安特卫普市政府查出超过550名伊斯兰激进分子,俄罗斯卫星通讯社布鲁塞尔6月22日电 比利时第二大城市安特卫普市长巴尔特·德韦弗表示，该市政府正对600名受激进主义影响且可能准备实施袭击行动的分子进行监控。,俄罗斯卫星通讯社布鲁塞尔6月22日电 比利时第二大城市安特卫普市长巴尔特·德韦弗表示，该市政府正对600名受激进主义影响且可能准备实施袭击行动的分子进行监控。,http://sputniknews.cn/images/102292/44/1022924461.jpg;http://sputniknews.cn/images/102292/41/1022924181.jpg,http://sputniknews.cn/politics/201706221022924541/,,,None,unknown,0,0,"dead:0, hurt:0"
426,2018-02-08 21:28,俄国防部：叙民兵遭美空袭时正开展打击IS分支行动,俄罗斯卫星通讯社莫斯科2月8日电 俄罗斯国防部消息称，叙利亚民兵在遭到美国空军袭击时正在开展打击恐怖组织“伊斯兰国”分支的行动。,俄罗斯卫星通讯社莫斯科2月8日电 俄罗斯国防部消息称，叙利亚民兵在遭到美国空军袭击时正在开展打击恐怖组织“伊斯兰国”分支的行动。,http://sputniknews.cn/images/102467/01/1024670184.jpg;http://sputniknews.cn/images/102389/98/1023899876.jpg,http://sputniknews.cn/military/201802081024670202/,,,None,unknown,0,0,"dead:0, hurt:0"
427,2017-06-15 15:09,武装分子袭击索马里首都一酒店 死亡人数升至18人,俄罗斯卫星通讯社莫斯科6月15日电 据法新社援引当地政府的话报道称，武装分子对索马里首都摩加迪沙一酒店的袭击所造成的死亡人数升至18人。此前报道有14人死亡。,俄罗斯卫星通讯社莫斯科6月15日电 据法新社援引当地政府的话报道称，武装分子对索马里首都摩加迪沙一酒店的袭击所造成的死亡人数升至18人。此前报道有14人死亡。,http://sputniknews.cn/images/101984/94/1019849423.jpg;http://sputniknews.cn/images/102062/46/1020624604.jpg,http://sputniknews.cn/military/201706151022865633/,,,None,unknown,0,0,"dead:0, hurt:0"
428,2017-11-01 09:19,特朗普承诺为纽约警方调查恐袭提供全面支持,俄罗斯卫星通讯社华盛顿11月1日电 美国总统特朗普发表声明称，承诺为纽约警方调查恐袭事件提供全面支持。,俄罗斯卫星通讯社华盛顿11月1日电 美国总统特朗普发表声明称，承诺为纽约警方调查恐袭事件提供全面支持。,http://sputniknews.cn/images/102393/66/1023936690.jpg;http://sputniknews.cn/images/102393/64/1023936418.jpg,http://sputniknews.cn/society/201711011023936708/,,,None,unknown,0,0,"dead:0, hurt:0"
429,2018-03-13 02:03,美国称或就叙境内化武事件对叙当局采取新行动,俄罗斯卫星通讯社联合国3月12日电 美国常驻联合国代表妮基·黑莉表示，美国在必要情况下或就叙利亚境内的化武袭击采取新的行动。,俄罗斯卫星通讯社联合国3月12日电 美国常驻联合国代表妮基·黑莉表示，美国在必要情况下或就叙利亚境内的化武袭击采取新的行动。,http://sputniknews.cn/images/102442/21/1024422103.jpg;http://sputniknews.cn/images/102463/99/1024639907.jpg,http://sputniknews.cn/military/201803131024892578/,,,None,unknown,0,0,"dead:0, hurt:0"
430,2017-08-10 17:22,媒体：比利时黑市武器价格因恐袭上涨2倍,俄罗斯卫星通讯社布鲁塞尔8月10日电 《自由比利时报》（La Libre Belgique）援引佛兰德和平研究所（Flemish Peace Institute）的研究数据报道，在2015年和2016年的布鲁塞尔和巴黎恐怖袭击之后，比利时黑市上的武器价格暴涨了1-2倍。,俄罗斯卫星通讯社布鲁塞尔8月10日电 《自由比利时报》（La Libre Belgique）援引佛兰德和平研究所（Flemish Peace Institute）的研究数据报道，在2015年和2016年的布鲁塞尔和巴黎恐怖袭击之后，比利时黑市上的武器价格暴涨了1-2倍。,http://sputniknews.cn/images/102333/03/1023330369.jpg;http://sputniknews.cn/images/102290/79/1022907939.jpg,http://sputniknews.cn/military/201708101023330406/,,,None,unknown,0,0,"dead:0, hurt:0"
431,2017-11-25 19:50,中哈首脑就埃及清真寺爆炸向该国总统表示慰问,俄罗斯卫星通讯社北京／阿斯塔纳11月25日电 据新华社报道，中国国家主席习近平向埃及总统塞西致慰问电，就埃及北西奈省一清真寺发生造成235人死亡的恐怖袭击表示沉痛哀悼，对这次恐怖袭击予以强烈谴责。,俄罗斯卫星通讯社北京／阿斯塔纳11月25日电 据新华社报道，中国国家主席习近平向埃及总统塞西致慰问电，就埃及北西奈省一清真寺发生造成235人死亡的恐怖袭击表示沉痛哀悼，对这次恐怖袭击予以强烈谴责。,http://sputniknews.cn/images/102282/62/1022826247.jpg;http://sputniknews.cn/images/102413/08/1024130810.jpg,http://sputniknews.cn/politics/201711251024132848/,,,,unknown,0,0,"dead:0, hurt:0"
432,2018-01-09 20:39,俄专家：无人机袭击赫梅米姆和塔尔图斯成为国际恐怖主义史的新篇章,俄罗斯卫星通讯社莫斯科1月9日电 俄罗斯军事专家、《国防》杂志主编伊戈尔·科罗特琴科向俄罗斯卫星通讯社表示，无人机袭击俄罗斯在叙利亚赫梅米姆空军基地和塔尔图斯补给站成为国际恐怖主义历史的新篇章。,俄罗斯卫星通讯社莫斯科1月9日电 俄罗斯军事专家、《国防》杂志主编伊戈尔·科罗特琴科向俄罗斯卫星通讯社表示，无人机袭击俄罗斯在叙利亚赫梅米姆空军基地和塔尔图斯补给站成为国际恐怖主义历史的新篇章。,http://sputniknews.cn/images/102444/34/1024443497.jpg;http://sputniknews.cn/images/102363/93/1023639333.jpg,http://sputniknews.cn/military/201801091024443538/,,,None,unknown,0,0,"dead:0, hurt:0"
433,2017-08-18 16:21,西班牙加泰罗尼亚政府：被击毙恐怖分子的自杀式爆炸腰带是假的,俄罗斯卫星通讯社莫斯科8月18日电 据24 Horas电视台援引加泰罗尼亚自治区内政部顾问报道，在加泰罗尼亚度假城市坎布里尔斯市被警方击毙的恐怖分子的自杀式爆炸腰带原来是假的。,俄罗斯卫星通讯社莫斯科8月18日电 据24 Horas电视台援引加泰罗尼亚自治区内政部顾问报道，在加泰罗尼亚度假城市坎布里尔斯市被警方击毙的恐怖分子的自杀式爆炸腰带原来是假的。,http://sputniknews.cn/images/102338/82/1023388243.jpg;http://sputniknews.cn/images/102339/27/1023392789.jpg,http://sputniknews.cn/politics/201708181023394004/,,,None,unknown,0,0,"dead:0, hurt:0"
434,2018-02-11 20:36,媒体：印度北部军营遭袭后 军方消灭三名恐怖分子,俄罗斯卫星通讯社莫斯科2月11日电 印度新德里电视台(NDTV)援引军方声明报道，印度军方消灭三名“穆罕默德军”组织恐怖分子，该组织袭击了位于印度北部查谟-克什米尔邦的军营。,俄罗斯卫星通讯社莫斯科2月11日电 印度新德里电视台(NDTV)援引军方声明报道，印度军方消灭三名“穆罕默德军”组织恐怖分子，该组织袭击了位于印度北部查谟-克什米尔邦的军营。,http://sputniknews.cn/images/102356/09/1023560905.jpg;http://sputniknews.cn/images/102188/02/1021880284.jpg,http://sputniknews.cn/military/201802111024689617/,,,None,unknown,0,0,"dead:0, hurt:0"
435,2018-01-12 22:18,俄国防部：俄特种部队歼灭此前攻击赫梅米姆基地的破坏小组 （视频）,俄罗斯卫星通讯社莫斯科1月12日电 据俄罗斯国防部消息，俄特种部队在叙利亚歼灭了12月31日对赫梅米姆空军基地发动攻击的破坏小组。,俄罗斯卫星通讯社莫斯科1月12日电 据俄罗斯国防部消息，俄特种部队在叙利亚歼灭了12月31日对赫梅米姆空军基地发动攻击的破坏小组。,http://sputniknews.cn/images/101987/44/1019874455.jpg,http://sputniknews.cn/russia/201801121024470203/,,,None,unknown,0,0,"dead:0, hurt:0"
436,2017-07-11 23:24,俄印合作是欧亚空间安全的保障,俄罗斯卫星通讯社莫斯科7月11日电 俄罗斯杜马议员多罗欣表示，俄印共同努力和发展双边关系是整个欧亚空间国际安全的保障，俄罗斯一心一意的打击恐怖主义。,俄罗斯卫星通讯社莫斯科7月11日电 俄罗斯杜马议员多罗欣表示，俄印共同努力和发展双边关系是整个欧亚空间国际安全的保障，俄罗斯一心一意的打击恐怖主义。,http://sputniknews.cn/images/102136/19/1021361904.jpg;http://sputniknews.cn/images/102148/27/1021482774.jpg,http://sputniknews.cn/politics/201707111023086150/,,,None,unknown,0,0,"dead:0, hurt:0"
437,2017-08-19 21:00,西班牙内政部称正在调查恐怖分子是否与邻国有联系,俄罗斯卫星通讯社马德里8月19日电 西班牙内政大臣胡安•伊格纳西奥•索伊多根据强力部门领导层评估恐怖威胁水平的会议结果表示，西班牙政府一直与邻国保持联系，以查清恐怖分子是否与国外有联系。,俄罗斯卫星通讯社马德里8月19日电 西班牙内政大臣胡安•伊格纳西奥•索伊多根据强力部门领导层评估恐怖威胁水平的会议结果表示，西班牙政府一直与邻国保持联系，以查清恐怖分子是否与国外有联系。,http://sputniknews.cn/images/102340/21/1023402136.jpg;http://sputniknews.cn/images/102340/19/1023401944.jpg,http://sputniknews.cn/society/201708191023402163/,,,None,unknown,0,0,"dead:0, hurt:0"
438,2017-11-10 21:10,土总参谋部称在伊北部消灭69名库尔德工人党成员,俄罗斯卫星通讯社莫斯科11月10日电 土耳其总参谋部11月10日发表声明称，该国空军11月3日在伊拉克北部开展的空中行动消灭了69名在土被禁止的库尔德工人党成员。,俄罗斯卫星通讯社莫斯科11月10日电 土耳其总参谋部11月10日发表声明称，该国空军11月3日在伊拉克北部开展的空中行动消灭了69名在土被禁止的库尔德工人党成员。,http://sputniknews.cn/images/102381/74/1023817433.jpg;http://sputniknews.cn/images/102281/25/1022812573.jpg,http://sputniknews.cn/military/201711101024021111/,,,None,unknown,0,0,"dead:0, hurt:0"
439,2017-06-29 21:03,专家分析IS还会存活多久,“伊斯兰国”恐怖组织（IS，在俄被禁组织）将活不过一年，因为其收入在急剧减少，而且控制范围在迅速缩小。国际专家组织IHS Markit下设冲突监督（Conflict Monitor）分析小组的报告称，IS宣布建立所谓“哈里发国”之后的三年里共失去了60%的控制区和80%的收入。,“伊斯兰国”恐怖组织（IS，在俄被禁组织）将活不过一年，因为其收入在急剧减少，而且控制范围在迅速缩小。国际专家组织IHS Markit下设冲突监督（Conflict Monitor）分析小组的报告称，IS宣布建立所谓“哈里发国”之后的三年里共失去了60%的控制区和80%的收入。,http://sputniknews.cn/images/101890/08/1018900883.jpg;http://sputniknews.cn/images/101856/93/1018569309.jpg,http://sputniknews.cn/military/201706291022981472/,,,None,unknown,0,0,"dead:0, hurt:0"
440,2017-08-18 19:31,媒体：一名澳大利亚7岁儿童在巴塞罗那恐袭期间失踪,俄罗斯卫星通讯社莫斯科8月18日电 据卫报（Guardian）报道，一名7岁的澳大利亚儿童朱利安·卡德曼在西班牙巴塞罗那恐袭发生后失踪。,俄罗斯卫星通讯社莫斯科8月18日电 据卫报（Guardian）报道，一名7岁的澳大利亚儿童朱利安·卡德曼在西班牙巴塞罗那恐袭发生后失踪。,http://sputniknews.cn/images/102339/46/1023394630.jpg;http://sputniknews.cn/images/102339/27/1023392789.jpg,http://sputniknews.cn/society/201708181023395251/,,,None,unknown,0,0,"dead:0, hurt:0"
